0,2030,0,2030
0,2029,0,2029
0,2029,0,2029
0,2028,0,2028
0,2028,0,2028
1,2028,1,2028
1,2027,1,2027
2,2027,2,2027
3,2026,3,2026
5,2026,4,2026
7,2026,6,2026
10,2025,8,2025
13,2025,11,2025
17,2024,14,2024
21,2024,18,2024
27,2024,23,2024
33,2023,28,2023
41,2023,35,2023
49,2023,42,2023
59,2022,51,2022
69,2022,60,2022
80,2021,71,2021
93,2021,83,2021
106,2021,96,2021
120,2020,110,2020
135,2020,125,2020
151,2019,141,2019
167,2019,157,2019
184,2019,175,2019
202,2018,194,2018
219,2018,213,2018
237,2018,232,2018
255,2017,252,2017
272,2017,273,2017
290,2016,293,2016
307,2016,314,2016
324,2016,334,2016
341,2015,354,2015
357,2015,374,2015
372,2015,394,2015
387,2014,413,2014
402,2014,431,2014
415,2014,449,2014
428,2013,465,2013
440,2013,481,2013
451,2012,495,2012
461,2012,509,2012
471,2012,521,2012
479,2011,533,2011
487,2011,543,2011
494,2011,551,2011
500,2010,559,2010
505,2010,566,2010
510,2010,571,2010
514,2009,575,2009
517,2009,578,2009
519,2008,580,2008
521,2008,581,2008
523,2008,581,2008
524,2007,581,2007
524,2007,579,2007
524,2007,576,2007
524,2006,573,2006
523,2006,569,2006
522,2006,565,2006
521,2005,559,2005
519,2005,554,2005
517,2005,547,2005
515,2004,541,2004
513,2004,534,2004
510,2004,527,2004
508,2003,519,2003
505,2003,512,2003
502,2002,504,2002
499,2002,497,2002
496,2002,489,2002
493,2001,482,2001
490,2001,476,2001
488,2001,469,2001
485,2000,463,2000
482,2000,458,2000
480,2000,453,2000
478,1999,449,1999
476,1999,446,1999
475,1999,444,1999
474,1998,442,1998
473,1998,441,1998
472,1998,441,1998
472,1997,442,1997
472,1997,444,1997
472,1997,447,1997
473,1996,450,1996
474,1996,454,1996
476,1996,458,1996
478,1995,463,1995
481,1995,469,1995
484,1995,475,1995
488,1994,482,1994
492,1994,489,1994
497,1994,496,1994
502,1993,504,1993
508,1993,512,1993
515,1993,520,1993
522,1992,528,1992
530,1992,536,1992
538,1992,545,1992
546,1991,553,1991
555,1991,562,1991
564,1991,570,1991
573,1991,579,1991
582,1990,587,1990
591,1990,596,1990
599,1990,604,1990
608,1989,612,1989
616,1989,621,1989
623,1989,629,1989
630,1988,636,1988
637,1988,644,1988
643,1988,652,1988
649,1987,659,1987
654,1987,666,1987
659,1987,672,1987
664,1986,679,1986
668,1986,685,1986
673,1986,690,1986
677,1985,696,1985
680,1985,701,1985
684,1985,705,1985
687,1985,710,1985
690,1984,713,1984
693,1984,717,1984
695,1984,719,1984
698,1983,722,1983
699,1983,723,1983
701,1983,724,1983
702,1982,724,1982
703,1982,724,1982
703,1982,723,1982
702,1981,721,1981
701,1981,718,1981
698,1981,714,1981
695,1981,709,1981
692,1980,703,1980
687,1980,697,1980
680,1980,689,1980
673,1979,680,1979
665,1979,670,1979
655,1979,659,1979
644,1978,647,1978
632,1978,634,1978
618,1978,620,1978
603,1978,604,1978
587,1977,588,1977
570,1977,571,1977
552,1977,553,1977
532,1976,535,1976
512,1976,515,1976
491,1976,495,1976
469,1976,474,1976
447,1975,453,1975
425,1975,431,1975
402,1975,409,1975
379,1974,386,1974
357,1974,363,1974
335,1974,340,1974
313,1973,317,1973
291,1973,293,1973
270,1973,269,1973
249,1973,246,1973
229,1972,222,1972
210,1972,199,1972
191,1972,176,1972
173,1972,153,1972
155,1971,131,1971
137,1971,109,1971
120,1971,88,1971
104,1970,67,1970
87,1970,48,1970
71,1970,29,1970
55,1970,10,1970
39,1969,-7,1969
24,1969,-23,1969
8,1969,-39,1969
-6,1968,-54,1968
-21,1968,-68,1968
-35,1968,-81,1968
-48,1968,-94,1968
-61,1967,-106,1967
-73,1967,-117,1967
-84,1967,-127,1967
-95,1966,-137,1966
-104,1966,-147,1966
-113,1966,-155,1966
-121,1966,-164,1966
-128,1965,-171,1965
-134,1965,-179,1965
-140,1965,-185,1965
-145,1965,-191,1965
-149,1964,-197,1964
-153,1964,-202,1964
-156,1964,-206,1964
-159,1964,-210,1964
-162,1963,-213,1963
-164,1963,-216,1963
-167,1963,-218,1963
-169,1962,-219,1962
-172,1962,-220,1962
-174,1962,-221,1962
-177,1962,-221,1962
-180,1961,-221,1961
-183,1961,-221,1961
-186,1961,-221,1961
-189,1961,-221,1961
-193,1960,-221,1960
-196,1960,-221,1960
-200,1960,-221,1960
-203,1960,-221,1960
-206,1959,-222,1959
-210,1959,-223,1959
-213,1959,-224,1959
-217,1959,-225,1959
-220,1958,-227,1958
-223,1958,-229,1958
-227,1958,-231,1958
-231,1958,-233,1958
-234,1957,-236,1957
-239,1957,-239,1957
-243,1957,-243,1957
-248,1957,-247,1957
-254,1956,-251,1956
-260,1956,-256,1956
-267,1956,-261,1956
-274,1956,-267,1956
-283,1955,-274,1955
-292,1955,-282,1955
-302,1955,-290,1955
-313,1955,-300,1955
-325,1954,-310,1954
-337,1954,-321,1954
-350,1954,-333,1954
-364,1954,-346,1954
-379,1953,-360,1953
-394,1953,-375,1953
-409,1953,-391,1953
-425,1953,-408,1953
-442,1952,-425,1952
-458,1952,-444,1952
-475,1952,-462,1952
-492,1952,-481,1952
-509,1951,-501,1951
-526,1951,-521,1951
-543,1951,-541,1951
-560,1951,-561,1951
-578,1950,-582,1950
-595,1950,-602,1950
-613,1950,-622,1950
-630,1950,-642,1950
-648,1949,-661,1949
-666,1949,-681,1949
-685,1949,-700,1949
-703,1949,-718,1949
-722,1948,-736,1948
-741,1948,-754,1948
-760,1948,-771,1948
-779,1948,-787,1948
-798,1947,-803,1947
-818,1947,-819,1947
-837,1947,-833,1947
-856,1947,-848,1947
-875,1947,-862,1947
-893,1946,-875,1946
-911,1946,-887,1946
-929,1946,-900,1946
-945,1946,-911,1946
-962,1945,-923,1945
-977,1945,-933,1945
-991,1945,-944,1945
-1005,1945,-954,1945
-1018,1944,-963,1944
-1029,1944,-972,1944
-1040,1944,-981,1944
-1049,1944,-989,1944
-1057,1944,-997,1944
-1064,1943,-1004,1943
-1071,1943,-1011,1943
-1076,1943,-1017,1943
-1079,1943,-1022,1943
-1082,1942,-1027,1942
-1084,1942,-1031,1942
-1084,1942,-1034,1942
-1084,1942,-1037,1942
-1082,1942,-1039,1942
-1080,1941,-1039,1941
-1076,1941,-1039,1941
-1072,1941,-1038,1941
-1067,1941,-1036,1941
-1061,1940,-1033,1940
-1054,1940,-1030,1940
-1046,1940,-1025,1940
-1038,1940,-1020,1940
-1029,1940,-1014,1940
-1020,1939,-1007,1939
-1010,1939,-999,1939
-999,1939,-991,1939
-989,1939,-982,1939
-977,1938,-973,1938
-966,1938,-964,1938
-954,1938,-954,1938
-942,1938,-944,1938
-930,1938,-934,1938
-917,1937,-924,1937
-904,1937,-914,1937
-891,1937,-903,1937
-878,1937,-893,1937
-865,1937,-883,1937
-853,1936,-872,1936
-840,1936,-862,1936
-828,1936,-851,1936
-815,1936,-841,1936
-804,1935,-830,1935
-793,1935,-819,1935
-782,1935,-809,1935
-772,1935,-798,1935
-763,1935,-787,1935
-754,1934,-776,1934
-747,1934,-765,1934
-740,1934,-755,1934
-733,1934,-744,1934
-728,1934,-733,1934
-723,1933,-723,1933
-719,1933,-714,1933
-716,1933,-704,1933
-713,1933,-696,1933
-711,1933,-688,1933
-709,1932,-681,1932
-707,1932,-674,1932
-706,1932,-669,1932
-705,1932,-665,1932
-705,1932,-662,1932
-705,1931,-661,1931
-705,1931,-660,1931
-705,1931,-661,1931
-706,1931,-663,1931
-706,1931,-666,1931
-707,1930,-670,1930
-708,1930,-675,1930
-709,1930,-682,1930
-711,1930,-689,1930
-713,1930,-696,1930
-715,1929,-704,1929
-717,1929,-713,1929
-719,1929,-721,1929
-721,1929,-730,1929
-724,1929,-738,1929
-726,1928,-746,1928
-729,1928,-754,1928
-731,1928,-760,1928
-733,1928,-766,1928
-736,1928,-771,1928
-738,1927,-775,1927
-739,1927,-778,1927
-741,1927,-780,1927
-742,1927,-781,1927
-743,1927,-781,1927
-743,1926,-779,1926
-743,1926,-777,1926
-742,1926,-773,1926
-741,1926,-769,1926
-739,1926,-764,1926
-737,1925,-758,1925
-734,1925,-751,1925
-730,1925,-745,1925
-726,1925,-737,1925
-721,1925,-729,1925
-715,1924,-721,1924
-709,1924,-712,1924
-702,1924,-704,1924
-694,1924,-694,1924
-686,1924,-685,1924
-677,1924,-674,1924
-667,1923,-664,1923
-656,1923,-653,1923
-645,1923,-641,1923
-633,1923,-628,1923
-620,1923,-615,1923
-607,1922,-601,1922
-592,1922,-586,1922
-577,1922,-571,1922
-561,1922,-554,1922
-544,1922,-537,1922
-526,1921,-518,1921
-507,1921,-499,1921
-487,1921,-479,1921
-467,1921,-459,1921
-445,1921,-437,1921
-423,1921,-415,1921
-400,1920,-393,1920
-376,1920,-370,1920
-352,1920,-346,1920
-327,1920,-322,1920
-302,1920,-298,1920
-276,1920,-273,1920
-251,1919,-249,1919
-225,1919,-224,1919
-199,1919,-200,1919
-173,1919,-175,1919
-147,1919,-150,1919
-121,1918,-126,1918
-96,1918,-102,1918
-71,1918,-78,1918
-46,1918,-55,1918
-22,1918,-32,1918
2,1918,-9,1918
26,1917,13,1917
49,1917,35,1917
71,1917,57,1917
93,1917,77,1917
115,1917,98,1917
136,1917,118,1917
157,1916,137,1916
177,1916,156,1916
196,1916,174,1916
215,1916,192,1916
233,1916,208,1916
250,1915,225,1915
266,1915,240,1915
282,1915,255,1915
297,1915,270,1915
310,1915,284,1915
323,1915,297,1915
335,1914,309,1914
346,1914,321,1914
355,1914,332,1914
364,1914,342,1914
372,1914,352,1914
379,1914,361,1914
385,1913,369,1913
390,1913,376,1913
395,1913,383,1913
398,1913,388,1913
401,1913,393,1913
404,1913,397,1913
406,1912,401,1912
407,1912,403,1912
408,1912,405,1912
409,1912,407,1912
409,1912,408,1912
410,1912,409,1912
410,1911,410,1911
410,1911,410,1911
410,1911,410,1911
410,1911,410,1911
410,1911,410,1911
410,1911,410,1911
411,1911,410,1911
411,1910,410,1910
412,1910,411,1910
413,1910,411,1910
414,1910,412,1910
416,1910,412,1910
417,1910,413,1910
419,1909,414,1909
422,1909,416,1909
424,1909,417,1909
427,1909,419,1909
430,1909,421,1909
433,1909,423,1909
437,1908,426,1908
440,1908,429,1908
444,1908,432,1908
449,1908,435,1908
454,1908,439,1908
459,1908,443,1908
465,1908,448,1908
471,1907,453,1907
477,1907,459,1907
485,1907,466,1907
493,1907,473,1907
501,1907,482,1907
510,1907,491,1907
521,1906,501,1906
531,1906,512,1906
543,1906,524,1906
555,1906,536,1906
568,1906,550,1906
582,1906,565,1906
596,1906,580,1906
611,1905,597,1905
626,1905,614,1905
642,1905,632,1905
657,1905,650,1905
673,1905,669,1905
689,1905,689,1905
706,1904,708,1904
722,1904,728,1904
737,1904,748,1904
753,1904,768,1904
768,1904,788,1904
784,1904,807,1904
798,1904,826,1904
813,1903,845,1903
827,1903,862,1903
841,1903,879,1903
854,1903,896,1903
868,1903,911,1903
881,1903,926,1903
893,1903,940,1903
906,1902,953,1902
918,1902,965,1902
930,1902,976,1902
942,1902,986,1902
954,1902,995,1902
965,1902,1004,1902
976,1902,1012,1902
986,1901,1018,1901
996,1901,1024,1901
1006,1901,1030,1901
1015,1901,1034,1901
1023,1901,1038,1901
1031,1901,1041,1901
1038,1901,1043,1901
1044,1900,1045,1900
